time; pid; rtt; vtt 
2024-06-11 13:11:19,196; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,205; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,215; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,219; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,226; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,232; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,238; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,243; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,247; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,252; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,256; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,260; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,263; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,272; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,281; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,286; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,291; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,296; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,301; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,305; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,309; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,313; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,316; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,320; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,324; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,327; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,331; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,335; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,338; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,342; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,346; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,349; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,353; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,357; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,360; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,368; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,375; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,385; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,393; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,400; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,406; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,412; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,417; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,421; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,428; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,435; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,441; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,445; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,451; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,455; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,459; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,463; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,467; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,471; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,475; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,478; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,482; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,485; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,489; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,493; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,497; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,501; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,505; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,508; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,512; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,516; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,519; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,523; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,526; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,530; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,534; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,538; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,542; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,546; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,549; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,553; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,557; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,560; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,564; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,567; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,571; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,575; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,578; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,583; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,586; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,590; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,594; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,598; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,602; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,606; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,610; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,614; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,619; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,623; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,631; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,637; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,643; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,648; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,653; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,657; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,661; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,666; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,669; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,673; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,677; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,680; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,684; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,692; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,699; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,706; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,711; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,716; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,721; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,725; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,730; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,734; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,741; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,748; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,753; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,758; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,763; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,767; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,772; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,776; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,780; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,784; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,792; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,799; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,805; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,810; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,815; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,819; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,823; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,827; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,831; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,835; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,838; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,842; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,846; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,850; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,854; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,858; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,867; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,875; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,881; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,888; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,893; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,898; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,903; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,907; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,911; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,915; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,919; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,923; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,927; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,931; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,935; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,939; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,942; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,946; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,951; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,954; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,958; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,962; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,966; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,971; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,975; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,978; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,982; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,985; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,989; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,993; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:19,998; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,001; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,010; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,019; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,026; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,031; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,036; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,041; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,045; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,053; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,063; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,071; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,078; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,083; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,088; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,092; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,096; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,100; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,104; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,108; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,112; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,116; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,119; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,124; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,127; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,131; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,135; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,139; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,143; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,147; 38804; 1255415808.00; 4825387008.00
2024-06-11 13:11:20,151; 38804; 1255563264.00; 4825387008.00
2024-06-11 13:11:20,155; 38804; 1255563264.00; 4825387008.00
2024-06-11 13:11:20,159; 38804; 1255563264.00; 4825387008.00
2024-06-11 13:11:20,162; 38804; 1255563264.00; 4825387008.00
2024-06-11 13:11:20,171; 38804; 1255563264.00; 4825387008.00
2024-06-11 13:11:20,179; 38804; 1255563264.00; 4825387008.00
2024-06-11 13:11:20,186; 38804; 1255563264.00; 4825387008.00
2024-06-11 13:11:20,192; 38804; 1255563264.00; 4825387008.00
2024-06-11 13:11:20,197; 38804; 1255563264.00; 4825387008.00
2024-06-11 13:11:20,202; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,206; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,210; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,214; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,218; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,222; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,225; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,229; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,233; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,236; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,240; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,244; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,248; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,252; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,255; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,259; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,263; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,267; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,270; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,274; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,278; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,287; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,295; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,300; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,305; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,309; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,313; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,317; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,321; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,326; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,334; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,342; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,348; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,353; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,358; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,368; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,386; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,391; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,395; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,398; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,402; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,405; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,409; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,413; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,416; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,420; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,423; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,427; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,431; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,434; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,438; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,441; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,445; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,448; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,452; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,456; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,459; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,463; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,467; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,471; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,475; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,479; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,485; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,492; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,496; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,501; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,506; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,510; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,514; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,517; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,521; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,526; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,530; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,533; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,538; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,541; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,550; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,556; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,562; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,567; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,577; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,585; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,592; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,597; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,602; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,607; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,613; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,617; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,626; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,635; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,643; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,648; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,653; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,658; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,663; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,667; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,671; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,675; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,678; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,682; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,686; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,690; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,694; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,698; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,702; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,706; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,710; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,713; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,717; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,721; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,725; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,728; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,732; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,736; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,740; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,744; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,748; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,752; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,755; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,759; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,763; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,767; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,771; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,774; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,778; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,782; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,786; 38804; 1255641088.00; 4825387008.00
2024-06-11 13:11:20,790; 38804; 1255641088.00; 4825387008.00
